问题id,页码,答主昵称,答主性别,答主粉丝数,答主主页,答主签名,回答id,回答时间,评论数,点赞数,喜欢数,回答内容,tokenized_content,sentiment_probs,sentiment_label,TF-IDF Score,Document Index,Top Terms,topic_prob1,topic_prob2,topic_prob3,topic_prob4,topic_prob5,max_topic,cluster_label,named_entities,aspect_candidates
654901594,197,那马精神病院李智,男,35,https://www.zhihu.com/people/cui-cui-87-86,现在入院享99折优惠，机不可失失不再来,3489760858,2024-05-06 21:53:54,8,4,0,不是因为他死了大家同情他的死，而是每个人的身上或多或少都有过这种遭遇，庆幸的是我们活过来了，而他选了另一条路走，那是他个人的选择，我们只能选择尊重他，祝福他的选择我奉劝各位找对象找朋友不要找在夜场上过班的人，它们对一切事物都看得太开了，钱为首要目的，而感情甚至是人又或者道德感是需要排在后面的位置的，你是拿捏不住的 作为一个正常男性来说，遇到自己喜欢的女性是可以付出的，但一切付出都需要有相应的回报的，一味地付出那就叫讨好，而不是真正意义上的好，你的讨好更多的只会让对方觉得你这个人什么都没有，只有金钱是自己唯一需要你的东西，金钱一旦自己有了就不再需要你了胖猫父母离异，被姐姐拉扯大的，自己都不自爱的情况下还想爱别人，姐姐一把屎尿拉扯大，胖猫确实不舍得吃吧，全给了一个外人，那她姐姐把他拉扯大呢，姐姐一分都没有   让我真的按照我自己的想法去评判这件事，女方确实没有丝毫道德感，全是自私自利的想法，作为一个有情后感的人类来说，我做不出这么毫无底线的事情。我甚至怀疑胖猫或许是个表演型人格的缺爱者，因为在转账的过程中，他已经有朋友告诫过他了，他直接一句“管好你自己就行了”，把人家怼回去了，如果你是他的朋友，你还能怎么说，等着他自己长大呗到最后为了展示自己的“深情”给女方转账6万，并且告诉他的朋友，说自己这两年什么都给人家了，并把转账截图发送给别人。被pua的心理状态是一方面，扮演一个痴情专情的人又是一方面，他真的以为他死了会内疚或者有很多人记一辈子吗？ 只要过一两个月，他的名字就不会再出现了，这个世界没有人是世界的中心，你我他全都不是假如他没有跳下去，我相信未来的他不止51万得收入的，我相信是500w甚至5000w，因为在经历过这些事情之后，他会真正的长大，也会明白除了自己的家人没有任何人是对自己是真心的，女朋友是可以换的，钱是可以再挣的，人生价值目标是自己去实现的,"['死', '同情', '死', '每个', '身上', '或多或少', '这种', '遭遇', '庆幸', '活过来', '选', '一条', '路', '走', '个人', '选择', '只能', '选择', '尊重', '祝福', '选择', '奉劝', '找对象', '找', '朋友', '不要', '找', '夜', '场上', '过班', '事物', '太开', '钱', '为首', '目的', '感情', '道德感', '需要', '排', '后面', '位置', '拿捏', '不住', '正常', '男性', '遇到', '喜欢', '女性', '付出', '付出', '需要', '相应', '回报', '一味', '付出', '讨好', '真正', '意义', '讨好', '只会', '觉得', '没有', '金钱', '唯一', '需要', '东西', '金钱', '不再', '需要', '胖猫', '父母', '离异', '姐姐', '拉扯', '不', '自爱', '情况', '想', '爱', '姐姐', '一把', '屎尿', '拉扯', '胖猫', '确实', '不', '舍得吃', '全给', '外人', '姐姐', '拉扯', '姐姐', '一分', '没有', '真的', '想法', '评判', '这件', '事', '女方', '确实', '没有', '丝毫', '道德感', '全是', '自私自利', '想法', '有情', '后感', '人类', '做', '不出', '毫无', '底线', '事情', '怀疑', '胖猫', '或许', '表演', '型', '人格', '缺爱者', '转账', '过程', '中', '已经', '朋友', '告诫', '直接', '一句', '管好', '就行了', '怼', '回去', '朋友', '说', '长大', '最后', '展示', '深情', '女方', '转账', '万', '告诉', '朋友', '说', '两年', '转账', '截图', '发送给', 'pua', '心理', '状态', '扮演', '痴情', '专情', '真的', '死', '会', '内疚', '很多', '人记', '一辈子', '一两个', '月', '名字', '不会', '出现', '世界', '没有', '世界', '中心', '全都', '没有', '跳下去', '相信', '未来', '不止', '51', '万得', '收入', '相信', '500w', '5000w', '经历', '事情', '之后', '他会', '真正', '长大', '会', '明白', '家人', '没有', '任何人', '真心', '女朋友', '换', '钱', '挣', '人生价值', '目标', '实现']","[0.3279128968715668, 0.33430373668670654, 0.3377833366394043]",Neutral,10.656692778753246,979,"['朋友', '姐姐', '没有', '需要', '转账']",0.3427470506349991,0.174841681925528,0.480041989239161,0.0011874043849956,0.0011818738153161,3,0,"[('6万', 'DATE'), ('这两年', 'DATE'), ('一两个月', 'DATE'), ('51万', 'DATE'), ('500w', 'CARDINAL'), ('5000w', 'DATE')]","['income', 'family']"
654901594,197,武藏大帝,男,429,https://www.zhihu.com/people/wu-cang-da-di,共产主义接班人,3489728246,2024-05-06 19:59:38,0,4,0,我是5月5号听我妹妹谈这个事，问这个女的会不会承担责任。刚开始不了解，以为就是一个草率的恋爱脑自杀的故事。后来深入了解了。才发现那是曾经的我。昨天本来上午工作有事的，但是一直睡不着。大老爷们儿给整哭了。非常心疼胖猫，也心疼曾经的我。当时差点就轻生了。我爹在我高考前一个月走了。那段时间现在回忆起来都是灰色的。怕想我爹，暑假做了兼职，开学竞选了班长进了学生会。为的就是把自己忙起来，不至于一天24小时都想我爹。也就是因为班委学生会的事情经常露面，加上政法学院逼格在我们学校稍微高点，和家里给的生活费比较充足。捞女，另一个系的主动追我。最开始我是拒绝的，表现得有点高冷。可是架不住她每时每刻给我发消息。两周就把我拿下了。提前说一句在座见笑的，在一起一个学期，我连她手或者她衣服都没有碰到。确定关系以后，每周至少在外面吃三次饭。记得最低的时候吃了150左右，一般都是200打底。也是因为她，让我直到遇见我媳妇儿之前才知道，外面吃饭真的可以不那么贵。她吃饭，水果，小礼物，甚至是卫生巾，还有检查她月经不调的挂号费和门诊医疗费都是我的。吃什么我还会到处给她找，然后打包回去送到她寝室门口。我记得有次点爆炒肥肠，找了半个县城才找到。后来，说毕业就结婚，让我把生活费放他哪里统一管理，说存钱为结婚做准备。然后呢，我没钱不会问她要，她也不会主动给。都是过了饭点，偶尔想起来给我转。那个时候，都是靠兄弟们的接济。还有泡面解决温饱。记得当时，好多人来劝我，说我被骗了。让我及时止损。可是当时特别傻，虽然内心明白，但是想赌一把。直到，知道的事越来越多。原来我在她室友面前是她高中同学。原来她同时还有除我以外的两个“男闺蜜”，还有无意发现关于我的聊天记录。另外这个捞女一直pua我，说啥她高中前任给他买了什么什么，当时她用的手机就是她高中前任买的，那个时候她前任还在还手机贷等等。后面给我整中度抑郁。天天安眠药。本来每天半颗的量，到后面吃两颗都不顶用。课也没法上了，一个人窝寝室。那段时间人不人，鬼不鬼。真的挺难熬的。捞女最大的错误在于，一开始就是抱着虚情假意主动追求男生来获得什么。直到我遇见我的媳妇儿，才知道爱情真的需要双向奔赴互相理解才行。胖猫们，一定要好好爱自己，才能遇见对的人。,"['月', '号', '听', '妹妹', '谈', '事', '问', '女', '会', '不会', '承担责任', '刚', '不', '了解', '草率', '恋爱', '脑', '自杀', '故事', '后来', '深入', '了解', '发现', '曾经', '昨天', '本来', '上午', '工作', '有事', '一直', '睡不着', '大老爷们儿', '整哭', '非常', '心疼', '胖猫', '心疼', '曾经', '当时', '差点', '轻生', '我爹', '高考', '前', '一个月', '走', '段时间', '现在', '回忆', '起来', '灰色', '怕', '想', '爹', '暑假', '做', '兼职', '开学', '竞选', '班长', '进', '学生会', '忙', '起来', '一天', '24', '小时', '想', '爹', '班委', '学生会', '事情', '经常', '露面', '加上', '政法学院', '逼格', '学校', '稍微', '高点', '家里', '生活费', '比较', '充足', '捞', '女', '系', '主动', '追', '拒绝', '表现', '有点', '高冷', '架不住', '每时每刻', '给我发', '消息', '两周', '拿下', '提前', '说', '一句', '在座', '见笑', '一起', '学期', '手', '衣服', '没有', '碰到', '确定', '关系', '以后', '每周', '至少', '外面', '吃', '三次', '饭', '记得', '最低', '吃', '150', '左右', '200', '打底', '是因为', '遇见', '媳妇儿', '之前', '知道', '外面', '吃饭', '真的', '不', '贵', '吃饭', '水果', '礼物', '卫生巾', '检查', '月经不调', '挂号费', '门诊', '医疗费', '吃', '会', '到处', '找', '打包', '回去', '送到', '寝室', '门口', '记得', '有次点', '爆炒', '肥肠', '找', '半个', '县城', '找到', '后来', '说', '毕业', '结婚', '生活费', '放', '统一', '管理', '说', '存钱', '结婚', '做', '准备', '没', '钱', '不会', '问', '不会', '主动', '饭点', '偶尔', '想', '起来', '转', '兄弟', '接济', '泡面', '解决', '温饱', '记得', '当时', '好多', '人来', '劝', '说', '骗', '及时', '止损', '当时', '特别', '傻', '内心', '明白', '想', '赌', '一把', '知道', '事', '越来越', '原来', '室友', '面前', '高中同学', '原来', '以外', '男闺蜜', '无意', '发现', '聊天记录', '捞', '女', '一直', 'pua', '说', '高中', '前任', '买', '当时', '手机', '高中', '前任', '买', '前任', '手机', '贷', '后面', '我整', '中度', '抑郁', '天天', '安眠药', '本来', '每天', '半颗', '量', '后面', '吃', '两颗', '不', '顶用', '课', '没法', '人窝', '寝室', '段时间', '人不人', '鬼', '不', '鬼', '真的', '挺', '难熬', '捞', '女', '最大', '错误', '抱', '虚情假意', '主动', '追求', '男生', '获得', '遇见', '媳妇儿', '知道', '爱情', '真的', '需要', '双向', '奔赴', '互相理解', '才行', '胖猫们', '一定', '好好', '爱', '遇见']","[0.32701894640922546, 0.3363891541957855, 0.336591899394989]",Neutral,11.36855324124038,980,"['当时', '前任', '遇见', '记得', '生活费']",0.0009733977872012,0.3601217688276336,0.6369870419229609,0.00095748489114,0.000960306571064,3,0,"[('5月5号', 'DATE'), ('昨天', 'DATE'), ('上午', 'TIME'), ('前一个月', 'DATE'), ('24小时', 'TIME'), ('两周', 'DATE'), ('一', 'CARDINAL'), ('一个学期', 'DATE'), ('三', 'CARDINAL'), ('150', 'CARDINAL'), ('200', 'CARDINAL'), ('半', 'CARDINAL'), ('两', 'CARDINAL'), ('两', 'CARDINAL')]","['income', 'family', 'social_status', 'work', 'education', 'government_policy']"
654901594,197,子颜yoo,未知,353,https://www.zhihu.com/people/zi-yan-yo,王者前eStar青训选手 历史最高1w9战力 可收徒,3489712832,2024-05-06 19:27:53,2,3,0,真正的真相比你们看到的还要让人觉得绝望这个世界的法则可能不允许真情的人存活下去,"['真正', '真', '相比', '看到', '觉得', '绝望', '世界', '法则', '可能', '不', '允许', '真情', '存活', '下去']","[0.3323301672935486, 0.3331886827945709, 0.3344811201095581]",Neutral,3.290967391266289,981,"['真情', '允许', '相比', '下去', '绝望']",0.0157205937027913,0.0924430352339897,0.8606901337439079,0.0155150327156013,0.0156312046037096,3,0,[],['others']
654901594,197,忘了,男,1141,https://www.zhihu.com/people/wang-liao-19-56,一个喜欢游戏还有小说的工程师,3489684447,2024-05-06 18:47:54,0,4,0,其实，跟胖猫一样的人有很多，但是想胖猫一样优秀的，付出代价这么多的，或许这一段时间里，大众所熟知的并没有。我们以前所知道，大抵上，就是男孩为了女孩付出了青春和时光，然后女孩遇到了其他的更想要的生活，选择了放弃。可是纵观男孩，大体上没有特别突出的点。而胖猫呢？年轻，有金，忠贞，这些品质，是我们很多人都做不到的，可是他的结果呢？这其实否定了包括我在内，太多人的认知了。原来优秀与爱情真的无光的 我们也会因为遇人不淑而难受。,"['其实', '胖猫', '很多', '想', '胖猫', '优秀', '付出代价', '或许', '一段时间', '大众', '熟知', '没有', '以前', '知道', '大抵', '男孩', '女孩', '付出', '青春', '时光', '女孩', '遇到', '想要', '生活', '选择', '放弃', '纵观', '男孩', '大体上', '没有', '特别', '突出', '点', '胖猫', '年轻', '有金', '忠贞', '品质', '很多', '做', '不到', '其实', '否定', '包括', '在内', '太多人', '认知', '原来', '优秀', '爱情', '真的', '无光', '会', '遇人不淑', '难受']","[0.33045142889022827, 0.34288305044174194, 0.3266654312610626]",Negative,5.693637262740165,982,"['优秀', '女孩', '男孩', '否定', '在内']",0.0045256424001383,0.5827117445248016,0.4037291034874606,0.0045240962148705,0.0045094133727289,2,3,[],['education']
654901594,197,涤尘,男,40,https://www.zhihu.com/people/di-chen-17-15,矮人看戏何曾见，都是随人说短长,3489594271,2024-05-06 17:08:44,0,3,0,中国人都是相信好人有好报的总是对一条鲜活生命的离去感到难以释怀尤其是祸首仍品着善果存在,"['中国', '相信', '好人', '报', '总是', '一条', '鲜活', '生命', '离去', '感到', '难以', '释怀', '尤其', '祸首', '仍品', '善果', '存在']","[0.33233439922332764, 0.33399486541748047, 0.3336707353591919]",Negative,3.659337568777665,983,"['鲜活', '释怀', '离去', '报', '好人']",0.9459111400988393,0.0135426649178738,0.0135002593911217,0.0135503308009935,0.0134956047911716,1,2,"[('中国人', 'NORP'), ('一', 'CARDINAL')]",['others']
654901594,198,该用户名称无法显示,男,45,https://www.zhihu.com/people/gai-yong-hu-ming-cheng-wu-fa-xian-shi-48,学生,3489441505,2024-05-06 14:21:17,0,3,0,这是当今社会两性关系中畸形的物质需要和当代年轻人对求而不得的崇高美好的爱情的向往之间的矛盾的一次总爆发,"['这是', '当今社会', '两性关系', '中', '畸形', '物质', '需要', '当代', '年轻人', '对求', '崇高', '美好', '爱情', '向往', '之间', '矛盾', '一次', '总', '爆发']","[0.3338955342769623, 0.3345668911933899, 0.3315375745296478]",Negative,4.042499077758778,984,"['当今社会', '畸形', '两性关系', '当代', '向往']",0.0113754004144234,0.1974950768440646,0.0112626597137226,0.4998815323628235,0.2799853306649658,4,4,"[('两性', 'CARDINAL')]",['social_status']
654901594,198,Shawn,男,19,https://www.zhihu.com/people/shao-jia-jie-23,路漫漫其修远兮,3489371358,2024-05-06 13:02:30,1,3,0,我看到的不是胖猫，看到的我曾经的自己。可能部分网友骂我，一个屌丝的自我感动，去狠狠的共情吧。我不知道如何反驳，如果是那就是吧，我也想要灿烂绚丽的人生啊，可是我改变不了。我小时候是个留守儿童，幼年期的经历也曾让我越发孤僻，没有爱也没有价值。我也有过一段刻骨铭心的深爱却是一场骗局，恨不得掏心窝子那种，那一刻我想了所有交集过的人，却只有孤独冰冷，找不到可以理解的人。幸运的是我挨过去了。我一想到他深深付出一切，得到的确实一片冰冷绝望，只能感受到整个世界的背叛，就如同感同身受。我不知道别人怎么想，人类的悲欢本来就并不相通，只有深爱过才能共情。刚开始看到被人点外卖祭拜胖猫的时候，我也觉得十分脑残，不就是个恋爱脑求爱不成自杀了吗？又不是什么烈士？每天这个世界死多少人啊？世界还有那么多不幸的人，还点外卖祭拜？天天上热搜烦不烦？后来我认真看了胖猫事件，我看到的不是胖猫，看到的是那个孤独绝望的自己。你也可以嘲笑我，因为那不是一串故事或者文字，那是我曾经绝望过的人生、我遗忘不了的过去。这个世界每天有那么多的悲欢，但这个我始终意难平。,"['看到', '胖猫', '看到', '曾经', '可能', '部分', '网友', '骂', '屌丝', '自我', '感动', '狠狠', '共情', '不', '知道', '反驳', '想要', '灿烂', '绚丽', '人生', '改变', '不了', '小时候', '留守', '儿童', '幼年期', '经历', '越发', '孤僻', '没有', '爱', '没有', '价值', '一段', '刻骨铭心', '深爱', '却是', '一场', '骗局', '恨不得', '掏', '心窝子', '那种', '那一刻', '想', '交集', '孤独', '冰冷', '找', '不到', '理解', '幸运', '挨', '过去', '想到', '深深', '付出', '得到', '确实', '一片', '冰冷', '绝望', '只能', '感受', '整个', '世界', '背叛', '感同身受', '不', '知道', '想', '人类', '悲欢', '本来', '不', '相通', '深爱', '共情', '刚', '看到', '人点', '外卖', '祭拜', '胖猫', '觉得', '十分', '脑残', '不', '恋爱', '脑', '求爱', '自杀', '烈士', '每天', '世界', '死', '世界', '不幸', '还点', '外卖', '祭拜', '天天', '热', '搜烦', '不烦', '后来', '认真', '胖猫', '事件', '看到', '胖猫', '看到', '孤独', '绝望', '嘲笑', '一串', '故事', '文字', '曾经', '绝望', '人生', '遗忘', '不了', '过去', '世界', '每天', '悲欢', '始终', '意难平']","[0.327328085899353, 0.3363252878189087, 0.33634665608406067]",Neutral,7.936238070101463,985,"['看到', '绝望', '世界', '孤独', '冰冷']",0.2089256317376966,0.5173191670666085,0.2697396643972899,0.0020111696565405,0.0020043671418645,2,3,"[('恨不得掏心窝子', 'ORG'), ('孤独冰冷', 'PRODUCT')]",['social_status']
654901594,198,大海里的针,男,2176,https://www.zhihu.com/people/1-98-90-4,小号，原账号被知乎永封，不开评论区因为反驳的话发不出来,3489265512,2024-05-06 11:35:50,0,5,0,我觉得主要是各品牌的外卖空包事件+发酵后各品牌集体道歉，如果仅仅是为情跳河，事情不会这么大。外卖空包是商业信誉+社会诚信问题了。一群蓝v品牌发声，然后是官媒跟进质疑，才让舆论彻底发酵的。很多女拳质疑同样被pua的女性受害者为什么没有上热搜，很简单，因为之前没有外卖空包啊。,"['觉得', '主要', '品牌', '外卖', '空包', '事件', '发酵', '品牌', '集体', '道歉', '仅仅', '为情', '跳河', '事情', '不会', '外卖', '空包', '商业', '信誉', '社会', '诚信', '问题', '一群', '蓝', 'v', '品牌', '发声', '官媒', '跟进', '质疑', '舆论', '彻底', '发酵', '很多', '女拳', '质疑', '同样', 'pua', '女性', '受害者', '没有', '热', '搜', '简单', '之前', '没有', '外卖', '空包']","[0.3319835364818573, 0.33685192465782166, 0.33116453886032104]",Negative,5.3301461797551255,986,"['品牌', '空包', '质疑', '外卖', '发酵']",0.0043142129191666,0.004328434475862,0.0043484655273479,0.6053697879893916,0.3816390990882318,4,4,[],['social_status']
654901594,198,天心,未知,6,https://www.zhihu.com/people/89-55-73-71,吃到睡觉，天天开心,3489240593,2024-05-06 11:13:46,0,4,0,群体的秩序受到了挑战，必然引起群体的愤怒。举个例子，朋友间相互请客吃饭，有个人就是一毛不拔，大家怎么看？这个人说，你请我我就要请你，这是哪门子法律？这人就是不出一分钱。这么做等于破坏一种隐藏的秩序，大家必然会对这个铁公鸡有情绪。在这片土地上，有这么一个隐藏秩序，就是靠吃苦可以抹平人与人之间的差异。比如学生甲的家境不如学生乙的，没关系，学生甲拼命读书，就可以抹平这种差距。如果很努力的读书，考上重点大学，又努力学习毕业找了工作，努力工作发现自己竟然是个房奴，这会让他很愤怒。不是说努力读书可追平差距吗，怎么回事，这么努力读书却没有回报，这公平吗？把这故事写下来就能引起大反响，就像寒门为何难翻身一样引起很大的讨论。告诉你，大部人心里认为男人不如女人。但是通过吃苦可以追平这种差距。你可能不信，多数男的认为自己不如女的。在谈到性压抑的话题时候，很多人抱怨自己性生活太少，女生手都没摸过。并拿出数据指出其他国家十几岁就有性生活了。可是，你反问他，如果你的女儿在这种年纪和别的男孩发生性关系你接受吗？大部人会觉得女的吃亏。这就是现实，男的和女的发生关系是女的吃亏了，因为男的不如女的，为了追平这种差异，那就要吃苦。所以你看到这里有很多的苦情歌，苦情电影，看到那些男的吃苦，就觉得理所当然，你不吃苦苦出价值你怎么抹平和女的差异？这位代练就是如此，人家是女神，我只是一介匹夫，必须努力工作十几个小时，甚至到吐血的地步，才能拉进和女神的差距。对面是神，我是凡人，为了追平这差距，我得吃很多的苦。可惜，吃苦有回报是凡人的一厢情愿。别人不想为你的吃苦买单。不想被你的吃苦绑架。这等于挑战整个群体秩序，挑战整个群体的认知。以前有个故事叫做愚公移山，愚公为了把山移开，打算集合子子孙孙的力量铲平这座大山。这种思想极其愚昧，为了安抚这种思想，于是有天神下凡，移开了这座山。现实是没有神来安抚愚公。你要吃苦你就吃苦，吃多少是你自己的事，你觉得吃苦是这个世界的解药，你就大吃特吃，别人不必为你的思想买单。可惜，愚公的群体太庞大了，庞大到形成了一种肆虐各地的风暴。从吃苦读书到吃苦工作，再到吃苦的爱情，都是这种吃苦言论。同样在失败后也都是这种不甘和愤怒，为什么吃了这么多苦，不能有个好故事？这就是标准流程罢了，愚公打算吃苦，吃一切苦，没有等到神的青睐，发泄怒火。这种戏码重复一遍又一遍。什么读书这么苦不如一个丁真，什么努力工作当牛马内卷996被老板抛弃，什么为爱奋不顾身上刀山下火海换不来真心。几千年的剧本，换汤不换药。接下里的剧本是什么，无非再找几个人来演天神下凡呗。就像工作，过几天就曝出谁谁谁摆地摊月入多少万，谁送快递得到多少钱。这种吃苦有回报，就像一针镇定剂，虽然知道是假的，但是整个群体会得到安抚，然后整个群体就会继续吃苦。爱情也一样，别看现在这样，等哪天什么公主下凡爱上牛郎的故事一出来，大家就忘记这回事，该吃爱情的苦还得吃爱情的苦。就像丁真事情一过，大家又憋着劲吃学习的苦。千年不变的剧本，换汤不换药演了几千年。你我明明心知肚明，非得揣着明白装糊涂。,"['群体', '秩序', '挑战', '必然', '引起', '群体', '愤怒', '举个', '例子', '朋友', '间', '相互', '请客吃饭', '个人', '一毛不拔', '说', '请', '请', '这是', '哪门子', '法律', '不', '出', '一分钱', '做', '等于', '破坏', '一种', '隐藏', '秩序', '必然', '会', '铁公鸡', '情绪', '这片', '土地', '隐藏', '秩序', '吃苦', '抹', '平人', '之间', '差异', '学生', '甲', '家境', '学生', '乙', '没关系', '学生', '甲', '拼命', '读书', '抹平', '这种', '差距', '努力', '读书', '考上', '重点', '大学', '努力学习', '毕业', '找', '工作', '努力', '工作', '发现自己', '竟然', '房奴', '这会', '愤怒', '说', '努力', '读书', '追平', '差距', '怎么回事', '努力', '读书', '没有', '回报', '公平', '故事', '写', '下来', '引起', '反响', '寒门', '难', '翻身', '引起', '很大', '讨论', '告诉', '大部', '心里', '认为', '男人', '女人', '吃苦', '追平', '这种', '差距', '可能', '不', '信', '多数', '男', '认为', '女', '谈到', '性压抑', '话题', '很多', '抱怨', '性生活', '太', '少', '女生', '手', '没', '摸', '拿出', '数据', '指出', '国家', '十几岁', '性生活', '反问', '女儿', '这种', '年纪', '男孩', '发生', '性关系', '接受', '大部', '人会', '觉得', '女', '吃亏', '现实', '男', '女', '发生', '关系', '女', '吃亏', '男', '女', '追平', '这种', '差异', '吃苦', '看到', '很多', '苦', '情歌', '苦情', '电影', '看到', '男', '吃苦', '觉得', '理所当然', '不吃', '苦苦', '出', '价值', '抹', '平和', '女', '差异', '这位', '代', '练就', '女神', '一介', '匹夫', '必须', '努力', '工作', '十几个', '小时', '吐血', '地步', '拉进', '女神', '差距', '对面', '神', '凡人', '追平', '差距', '吃', '很多', '苦', '可惜', '吃苦', '回报', '凡人', '一厢情愿', '不想', '吃苦', '买单', '不想', '吃苦', '绑架', '等于', '挑战', '整个', '群体', '秩序', '挑战', '整个', '群体', '认知', '以前', '有个', '故事', '叫做', '愚公移山', '愚公', '山', '移开', '打算', '集合', '子子孙孙', '力量', '铲平', '这座', '大山', '这种', '思想', '极其', '愚昧', '安抚', '这种', '思想', '天神', '下凡', '移开', '这座', '山', '现实', '没有', '神来', '安抚', '愚公', '吃苦', '吃苦', '吃', '事', '觉得', '吃苦', '世界', '解药', '吃', '特吃', '不必', '思想', '买单', '可惜', '愚公', '群体', '太', '庞大', '庞大', '形成', '一种', '肆虐', '各地', '风暴', '吃苦', '读书', '吃苦', '工作', '吃苦', '爱情', '这种', '吃苦', '言论', '同样', '失败', '这种', '不甘', '愤怒', '吃', '多苦', '不能', '有个', '故事', '标准', '流程', '愚公', '打算', '吃苦', '吃', '苦', '没有', '神', '青睐', '发泄', '怒火', '这种', '戏码', '重复', '一遍', '一遍', '读书', '苦', '丁真', '努力', '工作', '当牛马', '内卷', '996', '老板', '抛弃', '爱', '奋不顾身', '上刀山', '火海', '换不来', '真心', '几千年', '剧本', '换汤不换药', '接下', '剧本', '无非', '找', '几个', '人来演', '天神', '下凡', '工作', '几天', '曝出', '谁谁谁', '摆地摊', '月入', '万', '送', '快递', '得到', '钱', '这种', '吃苦', '回报', '一针', '镇定剂', '知道', '假', '整个', '群体', '会', '得到', '安抚', '整个', '群体', '会', '继续', '吃苦', '爱情', '别看', '现在', '公主', '下凡', '爱上', '牛郎', '故事', '忘记', '回事', '吃', '爱情', '苦', '吃', '爱情', '苦', '丁真', '事情', '憋着', '劲', '吃', '学习', '苦', '千年', '不变', '剧本', '换汤不换药', '演了', '几千年', '明明', '心知肚明', '非得', '揣着', '明白', '装糊涂']","[0.3281537890434265, 0.33672747015953064, 0.33511874079704285]",Negative,8.672277039561259,987,"['吃苦', '读书', '差距', '群体', '这种']",0.0006817377819244,0.1371258736266764,0.0006847700158264,0.0006769763808601,0.8608306421947126,5,1,"[('一分钱', 'MONEY'), ('十几岁', 'DATE'), ('十几个小时', 'TIME'), ('一', 'CARDINAL'), ('一', 'CARDINAL'), ('996', 'CARDINAL'), ('几千年', 'DATE'), ('过几天', 'DATE'), ('千年', 'DATE'), ('几千年', 'DATE')]","['income', 'family', 'social_status', 'work', 'education']"
654901594,198,老猫的书单,男,21,https://www.zhihu.com/people/xiao-bei-51-54-70, 携书如历三千世，无书唯度一平生,3489194854,2024-05-06 10:41:49,0,2,0,因为看到了人性的丑陋，这与缅北咋骗有什么分别呢。想想自己都曾21岁过，想想家中的20出头的弟弟，想想父母20多岁的儿子。51万可以作为一个房子的首付，可以作为新婚家庭的启动资金。然而……男生们为“胖猫”不值，是因为“好男人”竟没有好报，辛苦到头一场空。再念及自身，本就是负重前行攒下的“三瓜两枣”还都被盯着，前有“觉醒姐”后“酒吧妹”，男性也缺安全感。对于一些女孩来说，本就不景气的婚恋市场，这下更加不行了。“好男孩”不追女孩，开始看上兵法啦。,"['看到', '人性', '丑陋', '缅北', '骗', '想想', '21', '岁', '想想', '家中', '20', '出头', '弟弟', '想想', '父母', '20', '多岁', '儿子', '51', '万', '房子', '首付', '新婚', '家庭', '启动资金', '男生', '胖猫', '不值', '是因为', '男人', '竟', '没有', '好报', '辛苦', '到头', '一场空', '念及', '负重', '前行', '攒下', '三瓜', '两枣', '盯', '前有', '觉醒', '姐', '酒吧', '妹', '男性', '缺', '安全感', '女孩', '不景气', '婚恋', '市场', '这下', '更加', '不行', '男孩', '不', '追女孩', '兵法']","[0.33047860860824585, 0.34217509627342224, 0.3273462951183319]",Negative,6.002665504628735,988,"['想想', '20', '盯', '攒下', '酒吧']",0.0044791193214251,0.2911712548205327,0.6955349680693924,0.0044079117754667,0.004406746013183,3,0,"[('21岁', 'DATE'), ('20', 'CARDINAL'), ('20多岁', 'DATE'), ('51万', 'DATE'), ('三瓜两枣', 'DATE')]",['family']
654901594,199,苏紫,女,2,https://www.zhihu.com/people/31-27-89-13-84,,3489182567,2024-05-06 10:27:03,0,3,0,按道理来讲不应该有这么大热度，背后有推手吧，淡化高速公路的事,"['道理', '来讲', '不', '应该', '热度', '背后', '推手', '淡化', '高速公路', '事']","[0.33329176902770996, 0.333252489566803, 0.3334557116031647]",Neutral,2.861044618323538,989,"['来讲', '推手', '高速公路', '道理', '背后']",0.0201906753359953,0.0202881159462809,0.0203715228089257,0.0202157881388676,0.9189338977699302,5,1,[],['others']
654901594,199,黄先生,未知,24,https://www.zhihu.com/people/huang-lao-shi-72-10,律师,3489035417,2024-05-06 08:15:27,0,3,0,我觉得学校应该从小设立爱情、婚姻、家庭方面的教育内容，这真是关系社会发展的百年大计啊！教育部请发挥出你们的正能量！,"['觉得', '学校', '应该', '从小', '设立', '爱情', '婚姻', '家庭', '方面', '教育', '内容', '真是', '关系', '社会', '发展', '百年大计', '教育部', '请', '发挥', '出', '正', '能量']","[0.3335295021533966, 0.3351683020591736, 0.3313022255897522]",Negative,3.7575864299050328,990,"['发挥', '能量', '学校', '内容', '从小']",0.6128986913569474,0.3486024809924404,0.0128424118017597,0.012917701609362,0.0127387142394903,1,2,"[('教育部', 'ORG')]","['family', 'social_status', 'education']"
654901594,199,风吹裙飘屁屁凉,未知,27,https://www.zhihu.com/people/feng-chui-qun-piao-pi-pi-liang-57,土人,3489028864,2024-05-06 08:09:25,0,3,0,挺无语的。很多人看来没什么自我思考。我丝毫不能共情，像看一个笑话。,"['挺无语', '很多', '看来', '没什么', '自我', '思考', '丝毫', '不能', '共情', '笑话']","[0.33430901169776917, 0.33401352167129517, 0.3316774368286133]",Positive,2.9299118193605773,991,"['丝毫', '笑话', '看来', '没什么', '思考']",0.0202553674760519,0.9180841275823934,0.0206135980248943,0.020736894855593,0.0203100120610673,2,3,[],['others']
